type,latitude,longitude,direction,mrm,id,jurisdiction,route,description,rtmp_url,ios_url,rtsp_url,image_url,active
Traffic Camera,37.12889,-76.537144,None,303,110127,Newport News,US-60,US-60 / NN03 / Warwick Blvd @ Denbigh Blvd,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam026,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam026/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam026,https://images.skyvdn.com/thumbs/newportcam026.flv.png,1
Traffic Camera,37.049466,-76.475027,None,309,110128,Newport News,US-60,US-60 / NN09 / Warwick Blvd @ Harpersville Rd,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam027,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam027/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam027,https://images.skyvdn.com/thumbs/newportcam027.flv.png,1
Traffic Camera,37.069496,-76.492826,None,307,110129,Newport News,US-60,US-60 / NN07 / Warwick Blvd @ Hiden Blvd,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam028,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam028/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam028,https://images.skyvdn.com/thumbs/newportcam028.flv.png,0
Traffic Camera,37.164471,-76.557375,None,302,110130,Newport News,US-60,US-60 / NN02 / Warwick Blvd @ Industrial Park Dr,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam029,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam029/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam029,https://images.skyvdn.com/thumbs/newportcam029.flv.png,1
Traffic Camera,37.061818,-76.487203,None,308,110131,Newport News,US-60,US-60 / NN08 / Warwick Blvd @ J Clyde Morris Blvd,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam030,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam030/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam030,https://images.skyvdn.com/thumbs/newportcam030.flv.png,1
Traffic Camera,37.032644,-76.46055,None,310,110132,Newport News,US-60,US-60 / NN10 / Warwick Blvd @ Main St,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam031,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam031/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam031,https://images.skyvdn.com/thumbs/newportcam031.flv.png,1
Traffic Camera,37.084893,-76.49842,None,306,110133,Newport News,US-60,US-60 / NN06 / Warwick Blvd @ Nettles Dr,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam032,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam032/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam032,https://images.skyvdn.com/thumbs/newportcam032.flv.png,1
Traffic Camera,37.103925,-76.511774,None,305,110134,Newport News,US-60,US-60 / NN05 / Warwick Blvd @ Oyster Point Rd,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam033,http://s16.us-east-1.skyvdn.com:1935/rtplive/newportcam033/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/newportcam033,https://images.skyvdn.com/thumbs/newportcam033.flv.png,1
Traffic Camera,37.0138,-76.3253,EB,268.2,110135,Hampton Roads,I-64,I-64 / MM 268.2 / HRBT / Hampton Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1029,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1029/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1029,https://images.skyvdn.com/thumbs/HRBT1029.flv.png,1
Traffic Camera,36.9668,-76.2952,Median,272,110136,Hampton Roads,I-64,I-64 / MM 272 / HRBT / Willoughby Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1001,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1001/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1001,https://images.skyvdn.com/thumbs/HRBT1001.flv.png,1
Traffic Camera,36.9996,-76.3166,WB,269.3,110137,Hampton Roads,I-64,I-64 / MM 269.3 / HRBT / WB Tunnel Exit,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1014,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1014/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1014,https://images.skyvdn.com/thumbs/HRBT1014.flv.png,1
Traffic Camera,36.9848,-76.3033,Median,270.5,110138,Hampton Roads,I-64,I-64 / MM 270.5 / HRBT / South Island Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1017,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1017/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1017,https://images.skyvdn.com/thumbs/HRBT1017.flv.png,1
Traffic Camera,36.9855,-76.3044,EB,270.4,110139,Hampton Roads,I-64,I-64 / MM 270.4 / HRBT / EB Tunnel Exit,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1018,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1018/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1018,https://images.skyvdn.com/thumbs/HRBT1018.flv.png,1
Traffic Camera,36.9923,-76.3108,EB,269.9,110140,Hampton Roads,I-64,I-64 / MM 269.9 / HRBT / EB Mid-Tunnel,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1020,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1020/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1020,https://images.skyvdn.com/thumbs/HRBT1020.flv.png,1
Traffic Camera,37.0004,-76.3176,Median,269.2,110141,Hampton Roads,I-64,I-64 / MM 269.2 / HRBT / North Island Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1028,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1028/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1028,https://images.skyvdn.com/thumbs/HRBT1028.flv.png,1
Traffic Camera,36.9368,-76.4035,NB,8.5,110142,Hampton Roads,I-664,I-664 / MM 8.5 / MMBT / North Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1103,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1103/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1103,https://images.skyvdn.com/thumbs/MMBT1103.flv.png,1
Traffic Camera,36.9701,-76.4169,NB,6.2,110143,Hampton Roads,I-664,I-664 / MM 6.2 / MMBT / Hampton Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1118,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1118/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1118,https://images.skyvdn.com/thumbs/MMBT1118.flv.png,1
Traffic Camera,36.8966,-76.4258,SB,11.3,110144,Hampton Roads,I-664,I-664 / MM 11.3 / MMBT / Suffolk Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1101,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1101/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1101,https://images.skyvdn.com/thumbs/MMBT1101.flv.png,1
Traffic Camera,36.9536,-76.4077,NB,6.9,110145,Hampton Roads,I-664,I-664 / MM 6.9 / MMBT / NB Mid-Tunnel,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1108,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1108/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1108,https://images.skyvdn.com/thumbs/MMBT1108.flv.png,1
Traffic Camera,36.9586,-76.4102,NB,6.5,110146,Hampton Roads,I-664,I-664 / MM 6.5 / MMBT / NB Tunnel Exit,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1113,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1113/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1113,https://images.skyvdn.com/thumbs/MMBT1113.flv.png,1
Traffic Camera,36.9531,-76.4079,SB,7,110147,Hampton Roads,I-664,I-664 / MM 7.0 / MMBT / SB Mid-Tunnel,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1123,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1123/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1123,https://images.skyvdn.com/thumbs/MMBT1123.flv.png,1
Traffic Camera,36.9481,-76.4054,SB,7.4,110148,Hampton Roads,I-664,I-664 / MM 7.4 / MMBT / SB Tunnel Exit,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1126,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1126/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1126,https://images.skyvdn.com/thumbs/MMBT1126.flv.png,1
Traffic Camera,36.9369,-76.4036,SB,8.4,110149,Hampton Roads,I-664,I-664 / MM 8.4 / MMBT / South Tower,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1130,http://s16.us-east-1.skyvdn.com:1935/rtplive/MMBT1130/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/MMBT1130,https://images.skyvdn.com/thumbs/MMBT1130.flv.png,1
Traffic Camera,36.9935,-76.3108,WB,269.8,110166,Hampton Roads,I-64,I-64 / MM 269.8 / HRBT / WB Mid-Tunnel,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1009,http://s16.us-east-1.skyvdn.com:1935/rtplive/HRBT1009/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HRBT1009,https://images.skyvdn.com/thumbs/HRBT1009.flv.png,1
Traffic Camera,37.013108,-76.456241,SB,16,110197,James River Bridge,US-17,US-17 / SB / James River Bridge - North End,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/TLJamesRiverBridgeNorthEnd,http://s16.us-east-1.skyvdn.com:1935/rtplive/TLJamesRiverBridgeNorthEnd/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/TLJamesRiverBridgeNorthEnd,https://images.skyvdn.com/thumbs/TLJamesRiverBridgeNorthEnd.flv.png,1
Traffic Camera,38.794862,-77.055123,SB,177.2,85207,Fairfax,I-95,I-95 / MM 177 / SB / West of US-1,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo0995,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo0995/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo0995,https://images.skyvdn.com/thumbs/FairfaxVideo0995.flv.png,1
Traffic Camera,38.800799,-77.077195,SB,176.2,85227,Fairfax,I-95,"I-95 / MM 176 / SB / At Exit 176, Telegraph Rd",rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1000,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1000/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1000,https://images.skyvdn.com/thumbs/FairfaxVideo1000.flv.png,1
Traffic Camera,38.803196,-77.106031,SB,174.1,85242,Fairfax,I-95,"I-95 / MM 174 / SB / East of Exit 174, Eisenhower Ave Connector",rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1010,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1010/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1010,https://images.skyvdn.com/thumbs/FairfaxVideo1010.flv.png,1
Traffic Camera,38.796678,-77.131544,NB,173.2,85257,Fairfax,I-95,"I-95  /  MM 173  /  NB  /  East of Exit 173, Route 401 - VanDorn St",rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1020,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1020/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1020,https://images.skyvdn.com/thumbs/FairfaxVideo1020.flv.png,1
Traffic Camera,38.83377,-77.21997,SB,52.4,85273,Fairfax,I-495,"I-495  /  MM 52  /  SB  /  Exit 52, Route 236 - Little river Turnpike",rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1035,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1035/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1035,https://images.skyvdn.com/thumbs/FairfaxVideo1035.flv.png,1
Traffic Camera,38.834083,-77.217193,NB,52.3,85287,Fairfax,I-495,"I-495  /  MM 52  /  NB  /  Exit 52, Route 236 - Little river Turnpike",rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1037,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1037/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1037,https://images.skyvdn.com/thumbs/FairfaxVideo1037.flv.png,1
Traffic Camera,38.933742,-77.208449,NB,45.2,85302,Fairfax,I-495,"I-495  /  MM 45  /  NB  /  Exit 45, Route 267 - Dulles Toll Rd",rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1045,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1045/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1045,https://images.skyvdn.com/thumbs/FairfaxVideo1045.flv.png,1
Traffic Camera,38.94555556,-77.20305556,SB,44.3,85315,Fairfax,I-495,I-495  /  MM 44  /  SB  /  Looking North from Route 738  - Old Dominion Dr,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1050,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1050/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1050,https://images.skyvdn.com/thumbs/FairfaxVideo1050.flv.png,1
Traffic Camera,38.95427,-77.19353,NB,43.5,85330,Fairfax,I-495,I-495  /  MM 43.5  /  NB  /  Exit 44 Route 193 - Georgetown Pike,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1055,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1055/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1055,https://images.skyvdn.com/thumbs/FairfaxVideo1055.flv.png,1
Traffic Camera,38.96305556,-77.18638889,SB,42.7,85341,Fairfax,I-495,I-495 / MM 42.7 / SB / George Washington Memorial Pkwy,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1060,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1060/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1060,https://images.skyvdn.com/thumbs/FairfaxVideo1060.flv.png,1
Traffic Camera,38.96361111,-77.18194444,NB,42.5,85355,Fairfax,I-495,I-495 / MM 42.5 / NB / George Washington Memorial Pkwy,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1070,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1070/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1070,https://images.skyvdn.com/thumbs/FairfaxVideo1070.flv.png,1
Traffic Camera,38.94722222,-77.31666667,WB,3,85368,Fairfax,VA-267,VA-267 (Dulles Toll Road) / WB / Between Hunter Mill Rd and Wiehle Ave,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1080,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1080/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1080,https://images.skyvdn.com/thumbs/FairfaxVideo1080.flv.png,0
Traffic Camera,38.96489,-77.41807,WB,1,85385,Fairfax,VA-267,VA-267 (Dulles Toll Road) / WB / VA-28 (Dulles Airport),rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1090,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1090/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1090,https://images.skyvdn.com/thumbs/FairfaxVideo1090.flv.png,1
Traffic Camera,38.922,-77.2338,WB,59.5,85393,Fairfax,VA-7,VA-7 / WB / SAIC Rooftop (Greensboro Metro Station),rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1095,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo1095/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo1095,https://images.skyvdn.com/thumbs/FairfaxVideo1095.flv.png,1
Traffic Camera,38.93186,-77.232854,WB,0,85419,Fairfax,VA-684,International Dr (VA-684) / NB / Jones Branch Dr (south of Dulles Toll Road),rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2002,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2002/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2002,https://images.skyvdn.com/thumbs/FairfaxVideo2002.flv.png,1
Traffic Camera,38.920062,-77.22603,SB,7,85429,Fairfax,VA-123,VA-123 / SB / International Dr,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2003,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2003/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2003,https://images.skyvdn.com/thumbs/FairfaxVideo2003.flv.png,1
Traffic Camera,38.917,-77.2357,Median,6,85459,Fairfax,VA-123,VA-123 / Median / West of VA-7,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2005,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2005/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2005,https://images.skyvdn.com/thumbs/FairfaxVideo2005.flv.png,1
Traffic Camera,38.913847,-77.223823,Median,60.3,85471,Fairfax,VA-7,VA-7 / Median / Fashion Blvd,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2006,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2006/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2006,https://images.skyvdn.com/thumbs/FairfaxVideo2006.flv.png,1
Traffic Camera,38.915504,-77.226544,WB,60.1,85487,Fairfax,VA-7,VA-7 / WB / International Dr and Gallows Rd,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2007,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2007/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2007,https://images.skyvdn.com/thumbs/FairfaxVideo2007.flv.png,1
Traffic Camera,38.924958,-77.208204,NB,9,85496,Fairfax,VA-123,VA-123 / NB / Colshire Dr,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2008,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2008/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2008,https://images.skyvdn.com/thumbs/FairfaxVideo2008.flv.png,1
Traffic Camera,38.791042,-77.175377,SB,0.1,85512,Fairfax,I-395,I-395 / SB / Passing Over I-495,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2050,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2050/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2050,https://images.skyvdn.com/thumbs/FairfaxVideo2050.flv.png,1
Traffic Camera,38.792476,-77.17608,SB,0.2,85529,Fairfax,I-395,I-395 / SB / Entering Springfield Interchange,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2070,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2070/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2070,https://images.skyvdn.com/thumbs/FairfaxVideo2070.flv.png,1
Traffic Camera,38.7941,-77.0496,SB,177.4,85542,Fairfax,I-95,I-95  /  MM 177  /  SB Local  /  West of Washington St,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2080,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2080/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2080,https://images.skyvdn.com/thumbs/FairfaxVideo2080.flv.png,1
Traffic Camera,38.7938,-77.0497,SB,177.3,85559,Fairfax,I-95,I-95  /  MM 177  /  SB Thru  / West of Washington St,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2090,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo2090/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo2090,https://images.skyvdn.com/thumbs/FairfaxVideo2090.flv.png,1
Traffic Camera,38.7933,-77.049,NB,177.6,85576,Fairfax,I-95,I-95  /  MM 177  /  NB Thru  / East of Washington St,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3000,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3000/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo3000,https://images.skyvdn.com/thumbs/FairfaxVideo3000.flv.png,0
Traffic Camera,38.793,-77.0491,NB,177.5,85590,Fairfax,I-95,I-95  /  MM 177  /  NB Local  / East of Washington St,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3010,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3010/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo3010,https://images.skyvdn.com/thumbs/FairfaxVideo3010.flv.png,1
Traffic Camera,38.7986,-77.052,SB,14,85605,Fairfax,US-1,US-1 at Franklin Street,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3020,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3020/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo3020,https://images.skyvdn.com/thumbs/FairfaxVideo3020.flv.png,1
Traffic Camera,38.7979,-77.0665,SB,176.3,85621,Fairfax,I-95,"I-95 / MM 176 / SB / East of Exit 176, Telegraph Rd",rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3030,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3030/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo3030,https://images.skyvdn.com/thumbs/FairfaxVideo3030.flv.png,1
Traffic Camera,38.7906,-77.0607,NB,13,85642,Fairfax,US-1,US-1 at Route 629 (Fort Hunt Rd),rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3040,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3040/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo3040,https://images.skyvdn.com/thumbs/FairfaxVideo3040.flv.png,1
Traffic Camera,38.794104,-77.057936,NB,177.1,85655,Fairfax,I-95,I-95 / MM 177 / NB / West of US-1,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3050,http://s16.us-east-1.skyvdn.com:1935/rtplive/FairfaxVideo3050/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/FairfaxVideo3050,https://images.skyvdn.com/thumbs/FairfaxVideo3050.flv.png,1
Traffic Camera,36.8446,-76.27343,WB,9.18,85673,Hampton Roads,I-264,I-264  /  MM 9.18  /  WB  /  BEFORE TIDEWATER,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads221,http://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads221/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HamptonRoads221,https://images.skyvdn.com/thumbs/HamptonRoads221.flv.png,1
Traffic Camera,36.84464,-76.2682,EB,11,85692,Hampton Roads,I-264,I-264  /  MM 11  /  EB  /  AT BRAMBLETON BLVD,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads222,http://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads222/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HamptonRoads222,https://images.skyvdn.com/thumbs/HamptonRoads222.flv.png,1
Traffic Camera,36.84539,-76.25827,EB,11.5,85712,Hampton Roads,I-264,I-264  /  MM 11.5  /  EB  /  BEFORE BALLENTINE BLVD,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads223,http://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads223/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HamptonRoads223,https://images.skyvdn.com/thumbs/HamptonRoads223.flv.png,1
Traffic Camera,36.8452,-76.24891,EB,12,85728,Hampton Roads,I-264,I-264  /  MM 12  /  EB  /  AT BALLANTINE BLVD,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads224,http://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads224/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HamptonRoads224,https://images.skyvdn.com/thumbs/HamptonRoads224.flv.png,1
Traffic Camera,36.8443,-76.23997,EB,12.5,85742,Hampton Roads,I-264,I-264  /  MM 12.5  /  EB  /  BEFORE BROAD CREEK BRIDGE,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads225,http://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads225/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HamptonRoads225,https://images.skyvdn.com/thumbs/HamptonRoads225.flv.png,1
Traffic Camera,36.8424,-76.23047,WB,13,85759,Hampton Roads,I-264,I-264  /  MM 13  /  WB  /  AT BROAD CREEK BRIDGE,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads226,http://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads226/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HamptonRoads226,https://images.skyvdn.com/thumbs/HamptonRoads226.flv.png,1
Traffic Camera,36.84212,-76.21981,WB,13.5,85781,Hampton Roads,I-264,I-264  /  MM 13.5  /  WB  /  PAST MILITARY HIGHWAY AND I-64 INTERCHANGE,rtmp://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads227,http://s16.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads227/playlist.m3u8,rtsp://s16.us-east-1.skyvdn.com/rtplive/HamptonRoads227,https://images.skyvdn.com/thumbs/HamptonRoads227.flv.png,1
